year,state,west,midwest,northeast,southeast,southwest,drought,flooding,freeze,severe storm,tropical cyclone,wildfire,winter storm,Cost,Avg_Tmp,Min_Tmp,Max_Tmp,Precip,Avg_Elevation,Unemployment,Population,Size,GDP,Inflation_Rate,Personal Income
2013,OH,0,1,0,0,0,0,0,0,1,0,0,0,100,50,40.2,59.7,41.16,5500,7.458333333,11570022,44825,556210.5,0.0146,479088.7
2013,OK,0,0,0,0,1,1,0,0,3,0,0,0,5000,58.5,46.4,70.6,35.26,1000,5.116666667,3852415,69899,177698.9,0.0146,169382.6
2013,OR,1,0,0,0,0,1,0,0,0,0,0,0,500,48.2,36.3,60.1,22.47,850,7.75,3925751,98380,175933.8,0.0146,156130
2013,PA,0,0,1,0,0,0,0,0,0,0,0,0,0,48.2,38.2,58.2,41.17,1300,7.1,12781338,46056,655929.2,0.0146,593682.1
2013,PR,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,3300,#N/A,#N/A,#N/A,#N/A,0.0146,#N/A
2013,RI,0,0,1,0,0,0,0,0,0,0,0,0,0,50.3,40.9,59.6,44.62,1100,9.475,1053033,1545,51910.8,0.0146,48544.7
2013,SC,0,0,0,1,0,0,0,0,0,0,0,0,0,61.4,50.7,72.2,57.06,#N/A,7.425,4767894,32020,180881.6,0.0146,171617.2
2013,SD,0,1,0,0,0,1,0,0,0,0,0,0,1000,44,32.2,55.7,24.73,200,3.7,844922,77121,44147.4,0.0146,38365.9
2013,TN,0,0,0,0,1,0,0,0,1,0,0,0,100,56.2,45.7,66.7,57.33,350,7.725,6494821,42144,289794.6,0.0146,256753.8
2013,TX,0,0,0,0,1,1,0,0,3,0,0,0,5000,64.8,52.1,77.6,23.93,2200,6.3,26473525,268580,1484700.1,0.0146,1184840.5
2013,UT,1,0,0,0,0,1,0,0,0,0,0,0,100,48.6,35.9,61.4,12.81,900,4.208333333,2902663,84898,133112.9,0.0146,106176.2
2013,VA,0,0,0,0,1,0,0,0,0,0,0,0,0,54.4,43.9,64.8,48.11,1700,5.55,8262692,42774,449063.8,0.0146,401684.3
2013,VI,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,6100,#N/A,#N/A,#N/A,#N/A,0.0146,#N/A
2013,VT,0,0,1,0,0,0,0,0,0,0,0,0,0,42.9,32.8,53,47.8,950,4.416666667,627140,9615,28681.5,0.0146,28964.3
2013,WA,1,0,0,0,0,1,0,0,0,0,0,0,250,47.6,37.9,57.2,36.13,#N/A,6.633333333,6968006,71300,410873.9,0.0146,333763.7
2013,WI,0,1,0,0,0,1,0,0,1,0,0,0,1000,40.9,30.7,51.1,35.97,1000,6.641666667,5742854,65498,278015,0.0146,247847.4
2013,WV,0,0,0,0,1,0,0,0,0,0,0,0,#N/A,50.9,40.5,61.3,45.43,1700,6.716666667,1853231,24230,70550.1,0.0146,65572.8
2013,WY,1,0,0,0,0,1,0,0,0,0,0,0,250,42,29.2,54.7,16.52,1050,4.733333333,582684,97813,38849.6,0.0146,31240.1
2014,AK,1,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,1500,6.741666667,736705,663267,54188.2,0.0162,41210
2014,AL,0,0,0,1,0,0,0,0,1,0,0,1,1000,62.6,51,74.1,57.67,6700,6.733333333,4843214,52419,189886.3,0.0162,181078.8
2014,AR,0,0,0,1,0,0,0,0,2,0,0,0,500,58.9,48.5,69.4,49.42,1900,5.9,2966912,53179,111734.5,0.0162,114743.3
2014,AZ,0,0,0,0,1,1,0,0,0,0,0,0,100,62.1,48.1,76.1,12.83,500,6.791666667,6719993,113998,276948.9,0.0162,257272.3
2014,CA,1,0,0,0,0,1,0,0,0,0,0,0,2000,61.3,48.7,73.9,20.01,650,7.566666667,38680810,163695,2256054.7,0.0162,1980736.8
2014,CO,1,0,0,0,0,1,0,0,2,0,0,0,5000,46.3,32.8,59.8,18.61,4100,4.983333333,5349648,104093,298655.3,0.0162,271410.2
2014,CT,0,0,1,0,0,0,0,0,0,0,0,0,0,48.7,38.7,58.6,45.68,2900,6.616666667,3591873,5544,235780.9,0.0162,236756.6
2014,DC,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,6800,#N/A,659005,#N/A,#N/A,0.0162,#N/A
2014,DE,0,0,1,0,0,0,0,0,2,0,0,0,100,54.9,45.2,64.5,46.87,500,5.608333333,934948,2489,64940.1,0.0162,43031.6
2014,FL,0,0,0,1,0,0,0,0,1,0,0,0,500,71,60.5,81.4,58.06,#N/A,6.433333333,19888741,65755,817233.5,0.0162,861412.3
2014,GA,0,0,0,1,0,0,0,0,1,0,0,1,500,63.4,51.8,75,51.72,60,7.141666667,10087231,59425,470009.7,0.0162,402790.9
2014,HI,1,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,100,4.233333333,1416349,10931,73512.4,0.0162,66036.7
2014,IA,0,1,0,0,0,0,0,0,3,0,0,0,1000,46.1,36,56.1,38.78,600,4.225,3108030,56271,166619.2,0.0162,139531.3
2014,ID,1,0,0,0,0,1,0,0,0,0,0,0,250,45.2,33.6,56.8,26.51,3030,4.383333333,1633532,83570,62454,0.0162,61801.4
2014,IL,0,1,0,0,0,0,0,0,3,0,0,1,2000,50,40.2,59.8,41.07,1100,7.166666667,12867544,57914,741194,0.0162,638640
2014,IN,0,1,0,0,0,0,0,0,1,0,0,1,500,49.9,39.9,59.9,43.35,5000,5.95,6595233,36418,316783.1,0.0162,272244.9
2014,KS,0,1,0,0,0,1,0,0,4,0,0,0,2000,53.9,41.2,66.5,25.56,600,4.508333333,2899360,82276,145344.1,0.0162,136878.7
2014,KY,0,0,0,1,0,0,0,0,0,0,0,1,250,54.8,44,65.6,46.74,700,6.416666667,4413057,40410,181471.8,0.0162,166717.1
2014,LA,0,0,0,1,0,0,0,0,0,0,0,0,0,65.4,55.2,75.6,59.74,2000,6.25,4647880,51840,235355.1,0.0162,200293.9
2014,MA,0,0,1,0,0,0,0,0,0,0,0,0,0,47.6,37.6,57.7,50.7,750,5.741666667,6749911,10555,451568.9,0.0162,401832.5
2014,MD,0,0,1,0,0,0,1,0,1,0,0,1,500,53.8,44,63.7,45.9,100,5.733333333,5967295,12407,339604.6,0.0162,322438.2
2014,ME,0,0,1,0,0,0,0,0,0,0,0,0,0,41,30.8,51.2,49.21,500,5.558333333,1330719,35385,54037.9,0.0162,55863.6
2014,MI,0,1,0,0,0,0,1,0,1,0,0,1,2000,42.2,32.5,52,35.73,350,7.233333333,9915767,96716,434313.2,0.0162,411019.8
2014,MN,0,1,0,0,0,0,0,0,0,0,0,0,0,39.6,29.7,49.4,28.81,600,4.266666667,5453109,86938,314091.3,0.0162,273488
2014,MO,0,1,0,0,0,0,0,0,2,0,0,1,500,53.3,42.7,64,39.42,900,6.15,6060930,69704,276080.7,0.0162,254317.5
2014,MS,0,0,0,1,0,0,0,0,1,0,0,1,1000,62.8,51.7,73.8,60.84,1200,7.591666667,2992400,48431,100283.6,0.0162,104255.5
2014,MT,1,0,0,0,0,0,0,0,1,0,0,0,1000,41.9,30.1,53.8,21.57,800,4.666666667,1022867,147042,43829.1,0.0162,43555.8
2014,NC,0,0,0,1,0,0,0,0,1,0,0,1,250,58.7,47.9,69.5,50.74,300,6.108333333,9934399,53818,462253.1,0.0162,398099.5
2014,ND,0,1,0,0,0,0,0,0,0,0,0,0,0,39.6,28.8,50.4,18.68,3400,2.616666667,739904,70700,57790,0.0162,42819.6
2014,NE,0,1,0,0,0,0,0,0,1,0,0,0,2000,48.2,35.4,60.9,24.97,700,3.25,1881145,77358,107936.8,0.0162,92524
2014,NH,0,0,1,0,0,0,0,0,0,0,0,0,0,42.9,32.2,53.5,49.53,1900,4.325,1328743,9350,70213.7,0.0162,70501.2
2014,NJ,0,0,1,0,0,0,0,0,1,0,0,1,500,52.1,42.2,62,50.26,2600,6.733333333,8925001,8722,522166.4,0.0162,515515.1
2014,NM,0,0,0,0,1,1,0,0,0,0,0,0,250,54.7,40.1,69.4,14.58,1000,6.591666667,2083024,121589,88991.2,0.0162,77975.1
2014,NV,1,0,0,0,0,1,0,0,0,0,0,0,100,53.1,39.5,66.6,9.91,250,8.158333333,2833013,110560,130897.4,0.0162,117372.2
2014,NY,0,0,1,0,0,0,1,0,2,0,0,1,1000,44.4,34.6,54.3,42.96,5700,6.291666667,19718515,54556,1353410.4,0.0162,1105907.8
2014,OH,0,1,0,0,0,0,0,0,1,0,0,1,250,49.6,39.6,59.6,38.94,5500,5.8,11594408,44825,574177.9,0.0162,498894.6
2014,OK,0,0,0,0,1,1,0,0,0,0,0,0,1000,59,47.1,71,29.75,1000,4.333333333,3877499,69899,189360,0.0162,180469
2014,OR,1,0,0,0,0,1,0,0,0,0,0,0,500,49.7,38.3,61.1,34.92,850,6.641666667,3968371,98380,181220.6,0.0162,167077.3
2014,PA,0,0,1,0,0,0,0,0,2,0,0,1,2000,47.7,37.5,57.8,42.55,1300,5.933333333,12790565,46056,669643.1,0.0162,619079.4
2014,PR,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,3300,#N/A,#N/A,#N/A,#N/A,0.0162,#N/A
2014,RI,0,0,1,0,0,0,0,0,0,0,0,0,0,49.7,40.3,59.1,47.64,1100,7.766666667,1054480,1545,52293.4,0.0162,50646.2
2014,SC,0,0,0,1,0,0,0,0,1,0,0,1,1000,62.6,51.2,73.9,47.44,#N/A,6.275,4828430,32020,185986.9,0.0162,182832.6
2014,SD,0,1,0,0,0,0,0,0,1,0,0,0,250,44,32.2,55.9,20.22,200,3.333333333,852561,77121,44846.5,0.0162,40252.3
2014,TN,0,0,0,0,1,0,0,0,1,0,0,1,250,57.1,46.4,67.8,53.63,350,6.6,6544663,42144,294130.1,0.0162,267288.7
2014,TX,0,0,0,0,1,1,0,0,3,0,0,0,5000,64.8,52.8,76.8,26.31,2200,5.191666667,26944751,268580,1529617.1,0.0162,1274636.9
2014,UT,1,0,0,0,0,1,0,0,0,0,0,0,100,50.6,37.9,63.2,13.64,900,3.633333333,2941836,84898,136993.7,0.0162,112620.2
2014,VA,0,0,0,0,1,0,0,0,2,0,0,1,250,54.8,44.2,65.4,43.65,1700,5.116666667,8317372,42774,447678.1,0.0162,419329.6
2014,VI,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,6100,#N/A,#N/A,#N/A,#N/A,0.0162,#N/A
2014,VT,0,0,1,0,0,0,0,0,0,0,0,0,0,41.8,31.3,52.2,45.76,950,3.991666667,626984,9615,28912.2,0.0162,30195.9
2014,WA,1,0,0,0,0,1,0,0,0,0,0,0,500,48.5,38.9,58,49.34,#N/A,5.925,7054196,71300,424467.6,0.0162,359690.6
2014,WI,0,1,0,0,0,0,0,0,1,0,0,0,100,41,31.2,50.8,36.48,1000,5.35,5758377,65498,283981.1,0.0162,258347.8
2014,WV,0,0,0,0,1,0,0,0,0,0,0,0,#N/A,51.2,40.6,61.9,42.95,1700,6.5,1848514,24230,70532.5,0.0162,67764.4
2014,WY,1,0,0,0,0,0,0,0,1,0,0,0,100,42.3,29.6,55,17.78,1050,4.341666667,583642,97813,39559.4,0.0162,33549.3
2015,AK,1,0,0,0,0,0,0,0,0,0,1,0,500,#N/A,#N/A,#N/A,#N/A,1500,6.275,737709,663267,54740.8,0.0012,42555.1
2015,AL,0,0,0,1,0,0,0,0,2,0,0,0,100,64.6,53.8,75.4,61.08,6700,6.125,4853875,52419,191335.2,0.0012,189115.4
2015,AR,0,0,0,1,0,0,1,0,3,0,0,0,500,61.5,51.1,71.9,65.84,1900,4.95,2977853,53179,112351,0.0012,118719.5
2015,AZ,0,0,0,0,1,1,0,0,0,0,0,0,100,61.5,47.7,75.2,14,500,6.075,6817565,113998,282577,0.0012,270815.5
2015,CA,1,0,0,0,0,1,0,0,0,0,1,0,10000,60.4,47.9,72.9,20.78,650,6.225,38993940,163695,2357452.9,0.0012,2125430.3
2015,CO,1,0,0,0,0,0,1,0,2,0,1,0,1000,47.1,33.8,60.5,22.1,4100,3.741666667,5448819,104093,312409.7,0.0012,284836.8
2015,CT,0,0,1,0,0,0,0,0,1,0,0,1,250,50.4,39.8,61,35.75,2900,5.616666667,3584730,5544,242706.5,0.0012,243164.6
2015,DC,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,6800,#N/A,670377,#N/A,#N/A,0.0012,#N/A
2015,DE,0,0,1,0,0,0,0,0,0,0,0,1,100,56.6,46.6,66.5,43.98,500,4.791666667,944076,2489,66793.5,0.0012,45216.1
2015,FL,0,0,0,1,0,0,0,0,2,0,0,0,100,73.2,63.5,82.9,56.07,#N/A,5.525,20244914,65755,852242.4,0.0012,919834.9
2015,GA,0,0,0,1,0,0,1,0,2,0,0,1,500,65.3,54.6,75.9,55.88,60,6.075,10199398,59425,489182.3,0.0012,427437.4
2015,HI,1,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,100,3.416666667,1425157,10931,75869.5,0.0012,69109.1
2015,IA,0,1,0,0,0,0,0,0,3,0,0,0,250,49.1,39.1,59.1,42.6,600,3.691666667,3121997,56271,171126.5,0.0012,144587.6
2015,ID,1,0,0,0,0,1,0,0,0,0,1,0,500,46.1,34.2,58,23.12,3030,3.866666667,1652828,83570,63081.2,0.0012,65475.7
2015,IL,0,1,0,0,0,0,0,0,3,0,0,1,1000,53,43,63,48.16,1100,5.991666667,12839047,57914,751754.9,0.0012,666943.7
2015,IN,0,1,0,0,0,0,0,0,1,0,0,0,250,52.5,42.3,62.7,46.74,5000,4.783333333,6612768,36418,313751.2,0.0012,282821.4
2015,KS,0,1,0,0,0,0,1,0,3,0,0,0,250,56.3,44,68.5,32.89,600,4.15,2906721,82276,148810.5,0.0012,138336.8
2015,KY,0,0,0,1,0,0,0,0,3,0,0,1,500,56.5,45.6,67.4,58.22,700,5.233333333,4424611,40410,182916,0.0012,174331.2
2015,LA,0,0,0,1,0,0,1,0,2,0,0,0,250,68.2,58.2,78.3,65.73,2000,6.291666667,4668960,51840,233016,0.0012,201363.5
2015,MA,0,0,1,0,0,0,0,0,0,0,0,1,1000,49,38.4,59.7,39.84,750,4.791666667,6784240,10555,468060.9,0.0012,428228.9
2015,MD,0,0,1,0,0,0,1,0,1,0,0,1,500,55.6,45.4,65.8,46.07,100,4.991666667,5994983,12407,348151.8,0.0012,337702.8
2015,ME,0,0,1,0,0,0,0,0,0,0,0,1,100,41.9,31.7,52.1,42.49,500,4.383333333,1329453,35385,54425.8,0.0012,58331.3
2015,MI,0,1,0,0,0,0,0,0,2,0,0,1,250,45.6,35.6,55.6,32.19,350,5.425,9917715,96716,443831.2,0.0012,433688.6
2015,MN,0,1,0,0,0,0,0,0,0,0,0,0,0,43.4,33.2,53.7,29.51,600,3.791666667,5482435,86938,318913.2,0.0012,286422.9
2015,MO,0,1,0,0,0,0,0,0,2,0,0,0,2000,55.8,45.4,66.2,55.23,900,5.108333333,6076204,69704,279020.8,0.0012,263271.4
2015,MS,0,0,0,1,0,0,0,0,2,0,0,0,100,65.3,54.5,76,59.47,1200,6.483333333,2989390,48431,100482.4,0.0012,106064
2015,MT,1,0,0,0,0,1,0,0,0,0,1,0,500,44.8,32.4,57.1,16.61,800,4.291666667,1032073,147042,45395.7,0.0012,45453.5
2015,NC,0,0,0,1,0,0,1,0,2,0,0,1,500,60.4,50,70.9,57.17,300,5.658333333,10035186,53818,475096.6,0.0012,419334.3
2015,ND,0,1,0,0,0,0,0,0,0,0,1,0,100,43.3,31.6,54.9,17.46,3400,2.783333333,756835,70700,56542.4,0.0012,41178.9
2015,NE,0,1,0,0,0,0,0,0,1,0,0,0,250,50.7,38.4,63,28.26,700,2.983333333,1893765,77358,111401.5,0.0012,96282.1
2015,NH,0,0,1,0,0,0,0,0,0,0,0,1,100,44.3,33.2,55.5,42.63,1900,3.391666667,1330111,9350,72042.4,0.0012,73474.6
2015,NJ,0,0,1,0,0,0,1,0,1,0,0,1,1000,54.2,43.8,64.5,42.62,2600,5.7,8935421,8722,529953.7,0.0012,537105.9
2015,NM,0,0,0,0,1,0,0,0,1,0,0,0,250,54.8,40.5,69.2,18.44,1000,6.6,2080328,121589,89701.3,0.0012,79864.3
2015,NV,1,0,0,0,0,1,0,0,0,0,0,0,100,52.3,39.1,65.6,12.56,250,6.85,2883758,110560,136347.4,0.0012,127117
2015,NY,0,0,1,0,0,0,0,0,1,0,0,1,500,46.3,35.9,56.7,40.03,5700,5.233333333,19747183,54556,1373643,0.0012,1154722.9
2015,OH,0,1,0,0,0,0,1,0,1,0,0,1,250,51.8,41.5,62.1,41.89,5500,4.95,11605090,44825,578852.4,0.0012,518826.8
2015,OK,0,0,0,0,1,0,1,0,4,0,0,0,1000,60.9,49.3,72.4,53.01,1000,4.291666667,3907414,69899,197071.9,0.0012,175134
2015,OR,1,0,0,0,0,1,0,0,0,0,1,0,500,49.9,38.2,61.6,33.35,850,5.466666667,4024634,98380,189946.5,0.0012,179600.2
2015,PA,0,0,1,0,0,0,0,0,3,0,0,1,500,49.7,39.1,60.3,43.05,1300,5.391666667,12791904,46056,682466.1,0.0012,643988.1
2015,PR,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,3300,#N/A,#N/A,#N/A,#N/A,0.0012,#N/A
2015,RI,0,0,1,0,0,0,0,0,0,0,0,1,250,50.9,41.1,60.7,40.37,1100,6.025,1055607,1545,52819.1,0.0012,52447.6
2015,SC,0,0,0,1,0,0,2,0,1,0,0,1,5000,64.4,53.6,75.2,59.93,#N/A,5.9,4894834,32020,192019.9,0.0012,194364.1
2015,SD,0,1,0,0,0,0,0,0,2,0,0,0,100,47.3,35.1,59.5,22.78,200,3.05,857919,77121,45664.5,0.0012,41912.7
2015,TN,0,0,0,0,1,0,0,0,3,0,0,1,500,58.9,48.2,69.6,59.11,350,5.566666667,6595056,42144,304484.2,0.0012,281281.1
2015,TX,0,0,0,0,1,0,1,0,5,0,1,0,10000,66,54.3,77.7,39.51,2200,4.483333333,27429639,268580,1605901.7,0.0012,1300510.1
2015,UT,1,0,0,0,0,1,0,0,0,0,0,0,100,50.3,37.8,62.8,15.91,900,3.508333333,2990632,84898,141720.5,0.0012,121339.2
2015,VA,0,0,0,0,1,0,1,0,1,0,0,1,500,56.5,45.8,67.1,50.1,1700,4.366666667,8367587,42774,455162.4,0.0012,438272.8
2015,VI,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,6100,#N/A,#N/A,#N/A,#N/A,0.0012,#N/A
2015,VT,0,0,1,0,0,0,0,0,0,0,0,0,0,43.4,32.5,54.3,41.27,950,3.533333333,626088,9615,29119,0.0012,31079
2015,WA,1,0,0,0,0,1,0,0,0,0,1,0,1000,49.8,39.8,59.8,45.11,#N/A,5.433333333,7160290,71300,441952.1,0.0012,381158.1
2015,WI,0,1,0,0,0,0,0,0,2,0,0,0,100,44.9,34.8,55,36.19,1000,4.425,5767891,65498,289077,0.0012,269703.9
2015,WV,0,0,0,0,1,0,0,0,1,0,0,0,#N/A,53,41.9,64.1,48.82,1700,6.583333333,1841053,24230,70663,0.0012,69178.6
2015,WY,1,0,0,0,0,0,0,0,0,0,1,0,100,43.9,31.1,56.7,16.96,1050,4.208333333,586555,97813,40418.2,0.0012,33761.8
2016,AK,1,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,1500,6.6,741894,663267,54246.6,0.0126,41837.4
2016,AL,0,0,0,1,0,1,0,0,1,0,1,0,250,66.1,54.2,78,50.12,6700,5.908333333,4863300,52419,194283.8,0.0126,192363.5
2016,AR,0,0,0,1,0,0,0,0,1,0,0,0,500,63.3,52.6,73.9,51.44,1900,3.983333333,2988248,53179,112798.1,0.0126,121825.9
2016,AZ,0,0,0,0,1,0,0,0,0,0,1,0,100,62.2,48.1,76.3,12.95,500,5.483333333,6931071,113998,291275.2,0.0126,282085.1
2016,CA,1,0,0,0,0,1,0,0,0,0,1,0,5000,59.9,47.6,72.3,29.26,650,5.516666667,39250017,163695,2427894.6,0.0126,2218457.8
2016,CO,1,0,0,0,0,0,0,0,3,0,0,0,2000,47.3,33.4,61.1,18.35,4100,3.133333333,5540545,104093,318953.4,0.0126,289673
2016,CT,0,0,1,0,0,1,0,0,1,0,0,0,100,52,41.7,62.3,38.15,2900,4.866666667,3576452,5544,243286.7,0.0126,247777.4
2016,DC,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,6800,#N/A,681170,#N/A,#N/A,0.0126,#N/A
2016,DE,0,0,1,0,0,0,0,0,0,0,0,0,0,57.8,48.1,67.4,46,500,4.525,952065,2489,63001.3,0.0126,46444.8
2016,FL,0,0,0,1,0,0,0,0,2,1,0,0,5000,73,62.5,83.4,51.07,#N/A,4.916666667,20612439,65755,881539.2,0.0126,954069.7
2016,GA,0,0,0,1,0,1,0,0,2,1,1,0,2000,66.5,54.6,78.4,44.84,60,5.466666667,10310371,59425,506816.2,0.0126,444023.7
2016,HI,1,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,100,2.891666667,1428557,10931,77303.9,0.0126,71571.7
2016,IA,0,1,0,0,0,0,0,0,0,0,0,0,0,51.1,41.3,60.9,39.07,600,3.575,3134693,56271,170389.1,0.0126,145790
2016,ID,1,0,0,0,0,0,0,0,0,0,1,0,250,44.5,32.7,56.3,25.55,3030,3.675,1683140,83570,65479,0.0126,68009.3
2016,IL,0,1,0,0,0,0,1,0,3,0,0,0,500,55.2,45.5,64.9,41.02,1100,5.883333333,12801539,57914,749333.5,0.0126,673691
2016,IN,0,1,0,0,0,0,1,0,1,0,0,0,500,54.8,44.8,64.7,45.72,5000,4.366666667,6633053,36418,319601.5,0.0126,290604.4
2016,KS,0,1,0,0,0,0,0,0,2,0,0,0,500,57.2,44.4,70,31.76,600,4.016666667,2907289,82276,153695.3,0.0126,138533.9
2016,KY,0,0,0,1,0,0,0,0,1,0,0,0,250,58.7,47.8,69.6,51.56,700,5.033333333,4436974,40410,184115,0.0126,177190.6
2016,LA,0,0,0,1,0,0,2,0,2,0,0,0,20000,69.4,59.4,79.4,69.43,2000,6.066666667,4681666,51840,228428.5,0.0126,200190.6
2016,MA,0,0,1,0,0,1,0,0,1,0,0,0,100,50.6,40.1,61,38.38,750,4.041666667,6811779,10555,475349,0.0126,444184.1
2016,MD,0,0,1,0,0,0,0,0,3,0,0,0,250,57,47.2,66.8,41.8,100,4.291666667,6016447,12407,360082,0.0126,350384.4
2016,ME,0,0,1,0,0,1,0,0,0,0,0,0,100,43.4,33.2,53.5,42.69,500,3.775,1331479,35385,55565.4,0.0126,59959.2
2016,MI,0,1,0,0,0,0,0,0,1,0,0,0,100,47.6,38,57.2,36.91,350,5.008333333,9928300,96716,452325.2,0.0126,446030.2
2016,MN,0,1,0,0,0,0,0,0,0,0,0,0,0,44.7,35,54.4,33.98,600,3.875,5519952,86938,324030.3,0.0126,292234.9
2016,MO,0,1,0,0,0,0,0,0,3,0,0,0,1000,57.8,47.2,68.4,40.38,900,4.55,6093000,69704,279109.2,0.0126,270603.5
2016,MS,0,0,0,1,0,1,0,0,2,0,0,0,250,66.7,55.3,78.1,56.23,1200,5.966666667,2988726,48431,101255.3,0.0126,107499.5
2016,MT,1,0,0,0,0,0,0,0,1,0,0,0,500,43.9,31.9,56,21.17,800,4.325,1042520,147042,44436.8,0.0126,46074.1
2016,NC,0,0,0,1,0,1,0,0,2,1,1,0,10000,61.4,50.6,72.2,51.77,300,5.1,10146788,53818,482968.9,0.0126,432626.2
2016,ND,0,1,0,0,0,0,0,0,0,0,0,0,0,44.1,33.1,55.1,22.11,3400,3.1,757952,70700,52974.6,0.0126,39765.8
2016,NE,0,1,0,0,0,0,0,0,1,0,0,0,1000,51.6,38.9,64.2,25.92,700,3.066666667,1907116,77358,112611.5,0.0126,94838
2016,NH,0,0,1,0,0,1,0,0,0,0,0,0,100,46,35,57,40.42,1900,2.883333333,1334795,9350,73572.2,0.0126,76092.3
2016,NJ,0,0,1,0,0,0,0,0,2,0,0,0,100,55.4,45.2,65.6,40.11,2600,4.941666667,8944469,8722,535055.3,0.0126,552051.4
2016,NM,0,0,0,0,1,0,0,0,0,0,0,0,0,55.8,40.8,70.7,14.13,1000,6.75,2081015,121589,89151.4,0.0126,81414.1
2016,NV,1,0,0,0,0,1,0,0,0,0,1,0,100,51.8,38.3,65.2,12.31,250,5.808333333,2940058,110560,140081.2,0.0126,132058.4
2016,NY,0,0,1,0,0,1,0,0,2,0,0,0,250,48,37.7,58.3,39.84,5700,4.875,19745289,54556,1403230.5,0.0126,1194534.6
2016,OH,0,1,0,0,0,0,1,0,0,0,0,0,100,54.2,44,64.4,40.11,5500,5.075,11614373,44825,583946.4,0.0126,529069.6
2016,OK,0,0,0,0,1,0,0,0,3,0,0,0,500,62.5,50.2,74.9,33.28,1000,4.658333333,3923561,69899,193025.1,0.0126,166547.7
2016,OR,1,0,0,0,0,0,0,0,0,0,1,0,100,48.2,36.8,59.7,34.53,850,4.75,4093465,98380,198079.3,0.0126,188283.3
2016,PA,0,0,1,0,0,0,0,0,2,0,0,0,100,51.5,40.9,62.1,40.43,1300,5.341666667,12784227,46056,688359.4,0.0126,661160.1
2016,PR,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,3300,#N/A,#N/A,#N/A,#N/A,0.0126,#N/A
2016,RI,0,0,1,0,0,1,0,0,0,0,0,0,100,52.4,42.8,62.1,42.9,1100,5.241666667,1056426,1545,52902.6,0.0126,53229.7
2016,SC,0,0,0,1,0,1,0,0,1,1,0,0,5000,65.6,54.3,76.8,48.3,#N/A,4.916666667,4961119,32020,198005.7,0.0126,202215.4
2016,SD,0,1,0,0,0,0,0,0,0,0,0,0,0,48.1,35.9,60.2,21.09,200,3.016666667,865454,77121,46076,0.0126,42336.8
2016,TN,0,0,0,0,1,0,0,0,1,0,1,0,2000,61.1,49.9,72.3,48.52,350,4.758333333,6651194,42144,310143.2,0.0126,290239.9
2016,TX,0,0,0,0,1,0,2,0,7,0,0,0,20000,67.5,55.5,79.5,33.43,2200,4.65,27862596,268580,1619954.2,0.0126,1296480.8
2016,UT,1,0,0,0,0,0,0,0,0,0,0,0,0,50.2,37.5,62.8,15.38,900,3.35,3051217,84898,147962.3,0.0126,127881.4
2016,VA,0,0,0,0,1,0,1,0,3,1,0,0,2000,57.7,47.1,68.3,46.44,1700,4,8411808,42774,459965.8,0.0126,449830.1
2016,VI,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,6100,#N/A,#N/A,#N/A,#N/A,0.0126,#N/A
2016,VT,0,0,1,0,0,1,0,0,0,0,0,0,100,45,34.4,55.6,39.53,950,3.125,624594,9615,29408.1,0.0126,31575.6
2016,WA,1,0,0,0,0,0,0,0,0,0,1,0,100,47.9,38.4,57.4,45.96,#N/A,5.225,7288000,71300,458263.8,0.0126,401774.3
2016,WI,0,1,0,0,0,0,0,0,0,0,0,0,0,46.5,36.9,56.1,40.58,1000,3.908333333,5778708,65498,291920.3,0.0126,274374.7
2016,WV,0,0,0,0,1,0,1,0,0,0,0,0,#N/A,55,44,65.9,47.55,1700,6.091666667,1831102,24230,70011.4,0.0126,68630.1
2016,WY,1,0,0,0,0,0,0,0,1,0,1,0,250,43.4,30.3,56.5,18.07,1050,5.333333333,585501,97813,38188.7,0.0126,31908.5
